Risk,Curricular units 1st sem (grade),Curricular units 2nd sem (approved),Curricular units 1st sem (approved),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (enrolled),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Tuition fees up to date,Gender,Scholarship holder,Course,Risk
0,11.555555555555555,13,18,13,13,18,20,1,1,0,4,0
1,14.0,0,1,7,6,6,13,1,1,0,10,1
1,13.0,0,1,8,6,6,17,0,1,0,4,1
0,11.0,1,2,14,6,6,13,1,0,0,10,0
0,13.68142857142857,7,7,8,8,8,8,1,0,0,12,0
0,12.1,6,6,7,7,7,11,1,0,0,12,0
0,10.5,4,4,8,6,6,8,1,0,0,3,0
0,11.94,6,5,8,7,7,10,1,0,1,12,0
0,12.86,5,4,10,7,7,11,0,0,0,12,0
0,14.25,6,6,7,6,6,10,1,0,0,10,0
1,0.0,0,0,0,8,7,0,0,0,0,12,1
1,0.0,0,0,0,0,0,0,1,0,0,2,1
0,13.894285714285711,8,7,8,8,7,7,1,0,1,12,0
0,13.46875,8,7,8,8,7,8,1,0,1,12,0
0,13.6,5,5,5,5,5,5,1,0,1,6,0
0,14.666666666666666,6,6,6,6,6,6,1,0,1,3,0
0,13.666666666666666,6,6,7,6,6,6,1,0,0,15,0
0,13.3,11,10,11,11,12,22,1,0,0,11,0
0,13.454545454545457,7,11,13,11,11,13,1,0,0,3,0
0,13.41625,8,8,8,8,8,8,1,0,1,12,0
1,0.0,0,0,0,8,7,0,1,0,0,12,1
0,11.333333333333334,5,6,8,6,6,6,1,0,1,3,0
0,16.0,6,6,10,6,6,8,1,0,0,6,0
0,11.0,6,5,12,6,6,8,1,0,0,5,0
0,12.857142857142858,5,6,9,6,6,8,1,1,0,11,0
1,0.0,0,0,6,5,5,5,0,1,0,17,1
0,14.8,5,5,5,5,5,5,1,1,0,17,0
0,13.0,2,1,5,5,5,7,0,1,0,7,0
1,0.0,0,0,0,0,0,0,1,1,1,2,1
0,10.0,1,4,6,6,9,14,0,1,0,17,0
0,11.2,6,5,7,6,6,11,1,1,0,5,0
0,11.833333333333334,3,6,11,6,6,8,1,1,1,15,0
1,0.0,0,0,0,5,5,0,1,1,0,9,1
1,10.5,0,2,10,5,5,8,1,1,0,9,1
0,12.5,5,5,7,5,5,8,0,1,0,7,0
1,0.0,0,0,0,0,0,0,1,1,0,2,1
0,11.0,2,5,8,7,10,10,1,1,0,2,0
0,12.333333333333334,8,9,12,10,10,14,1,1,0,17,0
0,0.0,1,0,8,6,6,9,1,1,0,8,0
0,17.0,2,1,10,5,5,14,1,1,1,7,0
0,11.0,3,5,11,5,5,5,1,1,0,9,0
0,11.142857142857142,6,5,9,6,6,11,1,1,1,10,0
0,12.166666666666666,5,5,12,7,8,19,0,1,0,11,0
0,11.0,2,2,8,5,5,9,0,1,0,7,0
0,11.0,3,1,6,5,5,8,0,1,0,14,0
0,13.25,5,4,13,6,6,10,1,1,0,15,0
0,0.0,1,0,11,6,6,7,1,1,0,15,0
1,12.5,0,2,10,6,6,17,0,1,0,4,1
0,12.142857142857142,4,7,9,9,10,10,0,1,0,14,0
0,12.0,3,3,10,5,5,8,1,1,0,6,0
0,11.25,4,4,9,6,6,6,1,1,0,14,0
1,0.0,0,0,0,6,4,8,0,1,0,15,1
0,12.4,4,5,8,6,6,7,0,1,0,14,0
0,12.833333333333334,6,6,8,6,6,6,1,1,1,5,0
0,13.0,2,1,7,5,5,7,1,1,0,7,0
0,12.0,3,5,7,7,7,7,0,1,0,6,0
0,12.0,1,2,12,6,6,13,1,1,0,11,0
1,0.0,0,0,7,7,7,18,1,1,0,12,1
1,0.0,0,0,0,5,5,0,1,1,0,9,1
0,11.375,5,6,10,6,6,10,1,1,0,4,0
1,12.0,0,2,7,6,6,15,1,1,0,14,1
0,11.833333333333334,6,6,6,6,6,6,1,1,0,3,0
0,12.0,2,1,23,6,6,17,1,1,0,4,0
0,12.0,2,3,7,6,6,7,1,1,0,7,0
0,12.714285714285714,5,6,8,6,6,7,1,1,1,15,0
0,15.3,8,8,8,8,8,8,1,1,1,12,0
1,11.5,0,2,9,7,8,12,0,1,0,4,1
0,13.0,3,1,8,5,5,12,1,1,0,7,0
1,0.0,0,0,10,6,6,12,1,1,0,4,1
1,0.0,0,0,0,8,7,0,1,0,0,12,1
0,11.0,5,4,8,5,5,8,1,0,0,9,0
0,12.666666666666666,5,3,10,6,6,7,0,0,0,14,0
0,13.5,6,6,6,6,6,6,1,0,1,15,0
0,12.0,5,5,10,5,5,7,1,0,1,9,0
1,0.0,0,0,5,5,5,6,0,0,0,9,1
0,11.8,4,5,8,6,6,8,1,0,0,16,0
0,11.5,1,2,13,6,6,12,0,0,0,10,0
0,11.5,3,2,10,5,5,11,1,1,0,17,0
0,14.616666666666667,6,6,7,7,7,7,1,0,0,12,0
0,14.06,7,7,8,8,8,8,1,0,1,12,0
0,11.0,3,4,12,6,6,9,1,0,0,11,0
1,0.0,0,0,0,5,5,0,1,0,0,9,1
0,12.192307692307692,7,7,22,14,14,22,1,0,0,12,0
0,12.833333333333334,6,6,7,6,6,6,1,0,1,11,0
0,12.875,5,5,6,5,5,8,1,0,1,9,0
0,12.166666666666666,6,6,6,6,6,6,1,0,1,10,0
0,13.428571428571429,6,6,12,6,6,11,1,0,0,4,0
0,14.5,6,6,8,6,6,6,1,0,1,6,0
0,12.142857142857142,7,7,7,7,7,7,1,0,1,16,0
0,11.25,3,4,10,5,5,6,1,0,0,9,0
0,13.9,6,6,7,7,7,7,1,0,0,12,0
0,13.766666666666666,3,3,11,7,7,12,1,0,0,12,0
0,11.615384615384617,11,13,14,14,15,17,1,0,0,9,0
0,15.166666666666666,6,6,7,6,6,6,1,0,1,10,0
1,0.0,0,0,5,5,5,5,1,0,0,9,1
0,14.5,3,2,9,5,5,10,1,0,0,6,0
0,10.8,6,5,8,6,6,9,1,0,1,10,0
0,13.995714285714287,8,7,9,8,7,7,1,0,0,12,0
0,13.285714285714286,6,6,16,6,6,8,1,0,0,6,0
0,12.75,11,12,16,11,12,12,1,0,1,2,0
0,10.5,5,2,8,6,6,15,1,0,1,10,0
0,12.714285714285714,7,7,7,7,7,7,1,0,1,16,0
0,12.88625,8,8,8,8,8,8,1,0,0,12,0
0,13.0,6,5,6,6,6,7,1,0,1,5,0
0,12.2,5,5,6,5,5,7,1,0,1,9,0
0,12.8,3,4,10,5,5,8,1,0,0,9,0
0,13.785714285714286,9,11,9,9,11,15,1,0,0,6,0
0,0.0,4,0,9,5,5,5,1,0,0,9,0
0,14.50125,8,8,8,8,8,8,1,0,1,12,0
0,14.35,6,6,7,7,7,7,1,0,0,12,0
0,11.5,6,6,6,6,6,6,1,0,1,5,0
0,11.714285714285714,6,6,6,6,6,8,1,0,1,10,0
0,13.571428571428571,5,6,10,6,6,9,1,0,0,14,0
0,13.0,6,5,6,6,6,6,1,0,0,15,0
0,13.56875,8,7,8,8,7,8,1,0,1,12,0
0,10.2,4,5,9,5,5,5,1,0,0,17,0
1,0.0,0,0,0,0,0,0,1,0,0,2,1
0,12.2,5,5,8,6,6,8,1,0,0,16,0
0,14.15375,8,8,8,8,8,8,1,0,1,12,0
1,0.0,0,0,8,8,8,8,0,0,0,12,1
0,13.833333333333334,6,6,6,6,6,7,1,0,0,15,0
0,13.428571428571429,4,6,6,6,6,7,1,0,0,14,0
0,12.454285714285716,7,7,8,8,8,8,1,0,0,12,0
1,11.0,0,1,10,5,5,9,1,0,0,9,1
1,0.0,0,0,0,8,7,0,1,0,0,12,1
0,13.271666666666668,7,6,11,8,7,8,1,0,1,12,0
0,13.548333333333334,6,6,11,8,7,8,1,0,0,12,0
0,12.166666666666666,6,6,6,6,6,6,1,0,0,15,0
1,11.0,0,2,12,6,6,16,1,0,0,11,1
0,13.285714285714286,7,7,7,7,7,7,1,0,1,16,0
0,13.333333333333334,6,6,7,6,6,6,1,0,1,10,0
0,13.2575,8,8,8,8,8,8,1,0,1,12,0
1,0.0,0,0,7,6,6,7,1,0,0,6,1
0,12.666666666666666,2,6,6,6,6,10,0,0,1,10,0
0,14.6,5,5,5,5,5,5,1,0,0,17,0
1,0.0,0,0,5,5,5,13,1,0,0,6,1
1,12.333333333333334,0,3,8,5,5,7,0,0,0,9,1
0,10.8,2,5,11,5,5,5,1,0,0,9,0
0,11.666666666666666,6,6,10,6,6,7,1,0,0,10,0
0,12.5,6,4,6,6,6,6,1,0,0,3,0
1,0.0,0,0,0,5,5,0,1,0,0,9,1
0,15.333333333333334,6,6,6,6,6,6,1,0,1,5,0
0,14.2,7,7,8,8,8,8,1,0,0,12,0
0,14.833333333333334,6,6,6,6,6,6,1,0,1,15,0
0,13.642857142857142,8,7,8,8,7,7,1,0,0,12,0
0,13.833333333333334,6,6,6,6,6,6,1,0,1,15,0
0,11.833333333333334,6,6,7,6,6,6,1,0,0,5,0
0,13.428571428571429,6,6,10,6,6,7,1,0,1,15,0
0,10.5,9,8,19,12,13,16,1,0,0,17,0
0,11.416666666666666,8,6,9,8,7,10,1,0,0,13,0
0,12.75,2,2,12,7,7,16,1,0,0,13,0
0,11.15,7,6,7,7,7,10,1,0,0,13,0
0,11.666666666666666,5,3,11,6,6,8,1,0,0,14,0
0,11.5,5,6,8,6,6,7,1,0,0,11,0
0,13.833333333333334,6,6,6,6,6,6,1,0,0,15,0
0,11.714285714285714,4,6,11,6,6,8,0,0,0,5,0
0,11.678571428571429,7,7,10,8,7,8,1,0,1,12,0
0,15.714285714285714,6,6,6,6,6,7,1,0,0,6,0
1,0.0,0,0,0,0,0,0,1,0,1,2,1
0,13.0,6,6,7,6,6,6,1,0,1,15,0
0,14.485714285714286,8,7,9,8,7,7,1,0,1,12,0
0,12.285714285714286,5,5,8,5,5,9,1,0,0,17,0
0,13.375,5,4,7,7,7,12,1,0,0,12,0
0,11.571428571428571,7,7,8,8,8,8,1,0,0,12,0
0,12.657142857142857,7,7,8,8,8,8,1,0,1,12,0
0,10.0,1,2,11,5,5,9,0,0,0,9,0
0,13.714285714285714,6,6,6,6,6,7,1,0,0,10,0
0,13.071428571428571,11,13,16,11,14,21,1,0,0,10,0
0,15.333333333333334,6,6,9,6,6,7,1,0,1,4,0
0,11.571428571428571,6,5,8,6,6,9,1,0,0,10,0
1,0.0,0,0,5,5,5,10,0,0,0,17,1
0,12.9,6,6,7,7,7,7,1,0,1,12,0
0,13.126,5,5,12,8,8,12,1,0,0,12,0
0,11.5,3,4,13,9,10,20,1,0,0,6,0
0,10.333333333333334,5,3,10,6,6,11,1,0,0,16,0
0,13.5,6,6,7,6,6,6,1,0,0,5,0
1,0.0,0,0,0,5,1,1,1,0,0,9,1
0,12.0,2,4,4,4,5,5,1,0,0,9,0
0,11.142857142857142,8,7,11,8,8,10,1,0,0,16,0
0,11.4,4,5,10,5,5,11,1,0,0,17,0
0,12.771428571428572,7,7,8,8,8,8,1,0,1,12,0
0,13.79857142857143,7,7,8,8,8,8,1,0,1,12,0
0,13.333333333333334,6,6,6,6,6,7,0,0,0,3,0
1,0.0,0,0,6,5,6,11,0,0,0,3,1
0,11.357142857142858,13,14,15,14,15,17,1,0,0,9,0
1,0.0,0,0,8,5,5,11,1,0,0,7,1
0,15.692307692307692,5,6,13,6,6,13,1,0,0,6,0
0,15.052631578947368,13,18,13,13,18,19,1,0,1,4,0
0,11.5,5,6,17,10,10,20,1,0,0,17,0
0,11.0,1,7,17,6,8,15,1,1,0,10,0
0,13.0,6,6,6,6,6,6,1,1,1,11,0
0,12.93875,8,8,8,8,8,8,1,1,1,12,0
1,0.0,0,0,0,0,0,0,1,1,0,2,1
1,0.0,0,0,8,6,6,6,1,1,0,4,1
0,13.0,5,5,9,7,7,10,0,1,0,12,0
0,12.18,4,5,11,7,7,11,0,1,0,12,0
0,11.333333333333334,5,3,12,6,6,13,1,1,0,14,0
0,13.0,7,7,8,8,8,8,1,1,0,12,0
1,0.0,0,0,0,6,5,5,0,1,0,14,1
0,12.5,3,2,8,5,5,13,1,1,0,8,0
0,11.0,5,5,9,6,6,9,1,1,0,10,0
1,0.0,0,0,0,0,0,0,1,1,0,2,1
1,0.0,0,0,5,5,5,5,1,1,0,17,1
0,0.0,1,0,5,5,5,9,1,1,0,17,0
1,0.0,0,0,5,5,5,6,0,1,0,7,1
0,12.4,4,5,5,5,5,5,1,1,1,14,0
0,15.5,6,6,10,6,6,8,1,1,0,4,0
0,11.5,3,2,12,5,5,13,0,1,0,17,0
0,13.333333333333334,4,4,9,5,5,7,1,1,0,17,0
0,12.666666666666666,6,6,6,6,6,8,1,1,1,15,0
1,0.0,0,0,6,6,6,6,1,1,0,4,1
0,12.6,5,5,9,5,5,8,1,1,1,9,0
1,13.5,0,6,6,6,6,6,1,1,1,5,1
0,13.0,6,6,8,6,6,6,0,1,0,14,0
0,11.714285714285714,4,6,8,6,6,15,1,1,1,4,0
0,12.166666666666666,5,6,7,6,6,8,1,1,1,14,0
1,0.0,0,0,13,5,5,10,1,1,0,9,1
1,0.0,0,0,6,6,6,12,0,1,0,11,1
0,11.5,5,5,5,5,5,6,1,1,0,14,0
0,11.25,4,4,6,5,5,7,1,1,1,9,0
0,12.285714285714286,8,7,10,9,7,7,1,1,1,5,0
0,12.718571428571428,8,7,11,8,7,7,1,1,1,12,0
0,12.4,2,5,11,6,6,12,1,1,0,8,0
1,0.0,0,0,0,0,0,0,1,1,0,2,1
1,14.0,0,1,7,6,6,16,1,1,1,14,1
0,11.666666666666666,4,3,8,5,5,10,1,1,0,14,0
0,13.0,4,1,8,6,6,15,1,1,0,15,0
1,0.0,0,0,0,0,0,0,1,1,0,2,1
0,0.0,1,0,11,5,5,10,1,1,0,7,0
0,11.5,2,4,12,6,6,13,1,1,0,11,0
0,11.714285714285714,6,7,10,10,10,10,1,1,0,17,0
0,12.6,5,5,7,5,5,7,1,1,0,17,0
0,11.642857142857142,12,13,25,17,17,19,1,1,0,2,0
0,14.875,6,6,8,6,6,8,1,1,1,14,0
0,10.0,3,2,10,5,5,11,1,1,0,14,0
0,14.2,5,5,5,5,5,5,1,1,0,17,0
0,12.714285714285714,6,6,9,6,6,8,1,1,0,4,0
0,11.6,5,5,7,7,12,16,0,1,0,4,0
0,11.94,6,5,14,7,7,14,1,1,0,12,0
0,11.6,3,4,9,5,5,10,1,1,0,7,0
0,12.7,7,5,9,8,7,9,1,1,0,12,0
0,13.333333333333334,5,6,9,6,6,6,1,1,0,14,0
0,13.333333333333334,9,8,12,10,9,13,1,1,0,4,0
0,13.4,5,5,5,5,5,5,1,1,0,9,0
1,0.0,0,0,12,6,6,12,0,1,0,11,1
1,11.0,0,2,5,5,5,5,1,1,0,17,1
0,12.0,9,13,13,13,15,17,1,1,0,17,0
1,0.0,0,0,0,5,5,0,1,1,0,17,1
1,0.0,0,0,9,5,5,5,0,1,0,9,1
0,12.5,4,4,12,6,6,12,1,1,0,11,0
0,13.666666666666666,6,6,7,6,6,7,1,1,0,5,0
1,10.0,0,1,7,5,5,10,1,1,0,7,1
0,11.5,2,6,9,6,6,6,0,1,0,14,0
0,12.25,4,4,7,5,5,7,1,1,0,17,0
0,13.6,5,5,11,6,6,11,0,1,0,6,0
0,10.5,3,2,9,5,5,11,1,1,0,17,0
0,13.266666666666666,6,6,7,7,7,7,1,1,1,12,0
0,12.5125,8,7,8,8,7,8,1,1,1,12,0
1,0.0,0,0,5,5,5,9,1,1,0,8,1
1,0.0,0,0,6,6,6,14,0,1,0,14,1
0,13.483333333333334,6,6,7,7,7,7,1,1,0,12,0
0,12.565,5,6,12,8,7,9,1,1,0,12,0
1,0.0,0,0,6,5,6,8,0,1,0,10,1
0,13.0,3,3,9,5,5,9,1,1,0,9,0
0,16.5,5,5,7,5,5,6,1,1,0,7,0
0,13.166666666666666,5,6,9,6,6,7,1,1,0,14,0
0,13.8,6,6,7,6,6,11,1,1,0,6,0
0,11.166666666666666,4,6,11,6,6,7,1,1,0,11,0
1,0.0,0,0,0,6,6,0,0,1,0,4,1
0,12.666666666666666,6,6,8,6,6,7,1,1,0,5,0
0,12.6,4,5,6,5,5,5,1,1,0,14,0
1,13.06,0,5,9,7,7,7,1,1,0,12,1
0,13.833333333333334,6,6,8,6,6,7,1,1,0,15,0
1,0.0,0,0,5,5,5,5,1,1,0,8,1
0,16.0,2,2,7,7,6,6,0,1,0,7,0
1,0.0,0,0,5,5,5,5,0,1,0,7,1
0,10.666666666666666,3,3,11,5,5,12,0,1,1,17,0
0,14.5,18,18,18,18,18,18,1,1,0,5,0
0,14.0,5,5,7,5,5,6,1,1,1,7,0
0,13.333333333333334,5,3,11,5,5,10,1,1,0,7,0
1,0.0,0,0,0,6,6,0,1,1,0,6,1
0,12.0,4,5,10,6,6,9,1,1,0,5,0
0,16.2,5,5,8,5,5,6,1,1,0,7,0
0,10.285714285714286,5,7,13,11,13,13,1,1,0,17,0
1,0.0,0,0,5,5,5,5,1,1,0,7,1
0,13.571428571428571,6,6,8,6,6,7,1,1,1,11,0
0,14.285714285714286,6,6,9,6,6,7,1,1,0,8,0
0,10.2,4,5,6,5,5,7,1,1,0,9,0
0,10.25,2,2,16,8,8,16,1,1,0,12,0
1,0.0,0,0,0,6,6,0,1,1,0,6,1
0,14.833333333333334,6,6,6,6,6,7,1,1,1,14,0
0,13.625,5,5,6,6,6,12,1,1,0,4,0
0,12.271428571428572,7,7,10,8,7,7,1,1,0,13,0
1,0.0,0,0,0,5,5,0,1,1,0,17,1
0,12.5,5,4,9,5,5,8,0,1,0,9,0
0,13.22222222222222,7,9,8,7,9,10,1,1,0,3,0
0,15.0,2,2,12,7,7,13,1,1,0,1,0
1,0.0,0,0,0,0,0,0,0,1,0,2,1
0,13.166666666666666,12,12,12,12,12,12,1,1,0,5,0
0,13.833333333333334,4,5,6,6,6,8,1,1,1,15,0
1,0.0,0,0,0,5,5,0,1,1,0,17,1
1,0.0,0,0,6,5,5,6,1,1,0,9,1
0,13.154285714285717,7,7,8,8,8,8,1,1,0,12,0
0,12.333333333333334,6,9,11,11,12,12,1,1,0,14,0
0,13.0,5,6,7,6,6,6,1,1,0,15,0
0,11.5,5,2,8,5,5,14,1,1,0,8,0
0,13.25,1,3,9,6,6,15,1,1,0,4,0
0,13.333333333333334,3,3,12,6,6,12,1,1,0,4,0
0,13.5,6,6,6,6,6,6,1,0,0,10,0
0,12.666666666666666,5,6,8,6,6,7,1,0,1,15,0
0,15.090909090909092,6,11,7,6,11,18,1,0,0,9,0
1,0.0,0,0,0,0,0,0,0,1,0,2,1
0,13.166666666666666,6,6,7,6,6,7,1,1,0,15,0
0,12.833333333333334,6,6,8,6,6,6,1,1,0,15,0
0,11.8,3,5,9,5,5,7,1,1,0,7,0
0,11.833333333333334,6,6,6,6,6,6,1,1,0,15,0
0,12.8,3,5,11,6,6,6,1,1,0,15,0
0,11.8,5,5,9,9,7,7,1,1,0,5,0
1,0.0,0,0,0,0,0,0,1,1,0,2,1
0,15.8,5,5,7,5,5,7,1,1,0,7,0
1,0.0,0,0,0,0,0,0,1,1,0,2,1
0,12.5,3,2,10,5,5,9,1,1,0,7,0
0,14.666666666666666,6,6,7,6,6,9,1,1,0,14,0
0,12.5,2,4,16,6,6,10,1,1,0,6,0
0,12.0,2,3,10,6,5,7,1,1,0,7,0
0,13.142857142857142,6,7,8,6,8,8,1,1,0,7,0
0,12.666666666666666,4,3,11,6,6,6,1,1,0,14,0
0,15.0,5,5,6,5,5,6,0,1,1,7,0
0,13.6,5,5,7,6,6,7,1,0,0,10,0
0,12.5,6,6,6,6,6,6,1,0,0,15,0
0,13.333333333333334,6,6,7,6,6,7,1,0,1,10,0
0,12.25,5,4,15,6,6,13,1,0,0,6,0
0,15.101428571428572,8,7,8,8,7,7,1,0,1,12,0
0,13.166666666666666,6,6,6,6,6,6,1,0,1,10,0
1,11.0,0,4,6,6,6,8,1,0,0,3,1
0,11.666666666666666,4,3,9,5,5,9,1,0,0,9,0
0,10.0,1,1,13,6,6,13,1,0,0,10,0
0,11.571428571428571,2,7,14,6,7,15,1,0,0,3,0
0,12.166666666666666,5,6,10,6,6,6,1,0,1,15,0
1,0.0,0,0,0,0,0,0,1,0,0,2,1
0,13.833333333333334,6,6,7,6,6,6,0,0,1,14,0
0,12.357142857142858,7,6,9,8,7,10,1,0,1,12,0
0,12.166666666666666,2,6,10,6,6,7,0,0,0,15,0
0,12.0,2,3,6,6,6,8,1,0,0,10,0
0,12.416666666666666,7,9,14,9,10,14,1,0,0,11,0
0,12.75,4,4,6,5,5,7,1,0,0,6,0
0,14.933333333333334,18,18,33,21,21,33,1,0,0,12,0
0,13.0,6,6,7,6,6,6,1,0,0,15,0
0,12.857142857142858,6,7,8,7,7,7,0,0,0,16,0
0,14.455000000000002,8,7,8,8,7,10,1,0,0,12,0
0,14.0,6,6,7,6,6,8,1,0,1,14,0
0,13.5,6,6,7,6,6,6,1,0,1,15,0
1,0.0,0,0,0,6,6,0,0,0,0,11,1
0,11.666666666666666,5,6,12,6,6,6,1,0,1,3,0
0,12.0,5,4,8,5,5,6,1,0,1,6,0
0,11.714285714285714,6,6,6,6,6,7,1,0,1,10,0
0,12.666666666666666,6,6,7,6,6,8,1,0,0,10,0
0,11.75,4,3,19,6,6,11,1,0,0,6,0
1,0.0,0,0,0,6,6,0,1,0,0,10,1
0,12.328571428571427,7,7,8,8,8,8,1,0,0,12,0
0,11.666666666666666,1,6,10,7,7,14,1,0,0,16,0
0,13.25,11,12,12,12,12,12,1,0,1,5,0
0,11.833333333333334,4,5,8,6,6,8,1,0,0,14,0
0,13.3,8,7,8,8,7,7,1,0,1,13,0
0,12.555555555555555,5,6,11,6,6,13,1,0,0,6,0
0,12.833333333333334,6,6,7,6,6,6,1,0,0,15,0
0,12.833333333333334,6,6,6,6,6,6,1,0,1,10,0
0,12.666666666666666,3,3,7,5,5,10,1,0,1,6,0
0,13.271428571428572,7,6,8,8,7,8,1,0,0,12,0
0,12.4,5,5,6,5,5,5,1,0,1,17,0
0,14.5,4,2,7,5,5,10,1,0,0,6,0
1,0.0,0,0,5,5,6,7,1,0,0,10,1
0,14.285714285714286,6,6,8,6,6,7,1,0,0,15,0
0,12.333333333333334,5,3,9,5,5,7,1,0,0,6,0
0,12.583333333333334,7,6,8,8,7,10,1,0,1,12,0
0,13.731666666666667,7,6,10,8,7,8,1,0,0,12,0
0,12.875,5,6,14,6,6,8,1,1,0,4,0
0,14.625,5,8,7,7,10,14,1,1,0,5,0
1,0.0,0,0,2,2,3,3,0,1,0,9,1
0,12.666666666666666,6,6,7,6,6,8,1,0,1,10,0
0,12.491666666666667,6,6,11,8,8,11,1,0,0,12,0
0,13.666666666666666,11,12,12,11,12,12,1,0,1,2,0
0,16.0,6,6,8,6,6,13,1,0,0,6,0
0,14.142857142857142,6,6,7,6,6,8,1,0,0,6,0
0,11.833333333333334,4,6,9,6,6,9,1,0,1,3,0
0,12.666666666666666,6,6,8,6,6,6,1,0,1,5,0
0,12.5,6,6,6,6,6,6,1,0,0,5,0
0,10.88888888888889,4,9,20,10,11,16,0,0,0,10,0
1,13.0,0,1,10,5,6,11,1,0,0,15,1
0,15.166666666666666,6,6,6,6,6,6,1,0,0,14,0
0,12.666666666666666,6,6,7,6,6,8,1,0,1,16,0
1,0.0,0,0,0,0,0,0,1,1,0,2,1
0,12.0,5,5,5,5,5,9,1,1,0,9,0
1,0.0,0,0,5,5,5,5,0,1,0,17,1
1,0.0,0,0,0,0,0,0,1,1,1,2,1
0,11.0,4,2,6,5,5,8,1,1,0,9,0
0,15.714285714285714,6,6,10,6,6,7,1,1,0,4,0
0,10.818181818181818,11,11,15,14,15,15,1,1,0,9,0
1,12.0,0,1,6,5,5,16,0,1,0,9,1
0,12.6,4,5,11,6,6,8,1,1,0,10,0
0,13.0,3,1,7,5,5,12,1,1,0,8,0
0,11.6,4,5,10,5,5,8,1,1,0,9,0
0,10.0,1,1,14,5,5,11,0,1,0,7,0
1,14.0,0,1,6,6,6,7,1,1,0,14,1
0,12.6,2,5,8,5,5,9,1,1,1,7,0
1,0.0,0,0,0,0,0,0,1,1,0,2,1
0,11.333333333333334,1,2,9,5,5,11,0,1,0,17,0
0,12.666666666666666,5,6,7,6,6,6,1,1,0,11,0
0,10.8,2,5,10,6,6,7,1,1,0,11,0
0,12.87857142857143,7,5,15,8,7,14,1,1,0,12,0
1,0.0,0,0,5,5,5,5,1,1,0,6,1
0,12.833333333333334,5,6,8,6,6,6,1,1,0,5,0
0,12.6,3,5,9,5,5,5,1,1,1,9,0
1,0.0,0,0,0,5,5,0,1,1,0,9,1
1,0.0,0,0,5,5,5,11,1,1,1,7,1
0,14.166666666666666,6,6,6,6,6,6,1,1,0,14,0
0,13.4,4,5,7,5,5,7,1,1,0,9,0
0,11.2,4,5,13,5,5,8,1,1,1,9,0
1,0.0,0,0,0,0,0,0,1,1,0,2,1
0,12.666666666666666,5,6,8,6,6,6,0,1,0,5,0
0,12.333333333333334,4,3,5,5,5,7,1,1,0,14,0
0,12.25,5,4,7,5,5,7,1,1,0,6,0
1,0.0,0,0,0,0,0,0,1,1,1,2,1
0,10.75,3,3,9,5,5,13,1,1,0,9,0
1,0.0,0,0,8,7,7,7,1,1,0,1,1
1,0.0,0,0,6,6,6,13,0,1,0,14,1
0,14.333333333333334,2,2,10,5,5,9,1,1,0,9,0
0,11.5,2,2,13,5,5,8,1,1,0,8,0
1,0.0,0,0,0,0,0,0,1,1,0,2,1
1,10.5,0,2,13,5,5,11,1,1,0,9,1
1,13.5,0,6,0,6,6,6,1,1,0,14,1
1,11.0,0,1,19,6,6,17,1,1,0,4,1
1,10.0,0,1,6,6,6,6,0,1,0,5,1
1,0.0,0,0,8,6,6,17,1,1,0,4,1
0,12.0,3,1,7,5,5,10,1,1,0,7,0
0,12.25,5,4,5,5,5,6,1,1,1,14,0
0,11.4,6,5,13,7,10,21,1,1,0,4,0
1,0.0,0,0,5,5,5,5,0,1,0,17,1
0,14.25,5,4,10,6,6,8,1,1,0,14,0
0,14.454545454545457,10,11,11,11,12,12,1,1,0,3,0
0,14.538461538461538,12,12,14,12,12,13,1,1,0,4,0
0,12.733333333333334,7,6,10,8,7,10,1,1,0,12,0
0,13.2,4,5,12,12,12,13,1,1,0,5,0
1,0.0,0,0,0,0,0,0,1,1,0,2,1
0,12.333333333333334,4,6,10,6,6,7,1,1,1,10,0
0,11.2,7,5,14,9,9,9,1,1,0,9,0
0,13.2,6,6,7,7,7,7,1,1,0,12,0
0,11.833333333333334,4,5,8,5,5,8,1,1,1,7,0
0,11.333333333333334,2,5,14,6,6,10,1,1,0,11,0
0,13.6,5,5,6,5,5,5,1,1,0,7,0
0,0.0,2,0,10,5,5,10,1,1,0,7,0
0,12.857142857142858,5,5,12,6,6,11,1,1,0,14,0
0,14.333333333333334,5,3,9,5,5,16,1,1,1,7,0
0,13.5,6,5,6,6,6,9,1,0,1,14,0
0,14.428571428571429,4,6,12,6,6,8,1,0,0,6,0
1,0.0,0,0,12,6,6,12,1,0,0,16,1
1,0.0,0,0,0,0,0,0,0,0,0,2,1
0,12.82875,8,8,8,8,8,8,1,0,1,12,0
0,0.0,4,0,6,5,5,6,1,0,0,8,0
1,0.0,0,0,0,8,7,0,1,0,0,12,1
0,14.666666666666666,6,6,6,6,6,6,1,0,0,5,0
0,13.937142857142858,7,7,8,8,8,8,1,0,0,12,0
0,14.7,12,10,12,12,12,12,1,0,0,5,0
0,11.666666666666666,5,6,6,6,6,6,1,0,0,15,0
0,14.85,6,6,7,7,7,7,1,0,0,12,0
1,12.0,0,1,12,5,5,11,1,0,0,6,1
0,13.6875,8,7,9,8,7,8,1,0,0,12,0
0,12.4,5,5,10,6,6,14,1,0,0,3,0
0,13.398,8,7,8,8,7,10,1,0,0,12,0
0,11.8,4,5,19,6,6,13,1,0,0,6,0
